timestamp,difficulty_score
1758629488.3115237,0.0
1758629488.3744752,0.0
1758629488.4438972,0.0
1758629488.5313082,0.0
1758629488.6069245,0.0
1758629488.6813493,0.0
1758629488.7768025,0.0
1758629488.8588471,0.0
1758629488.926305,0.0
1758629489.0085151,0.0
1758629489.0758567,0.0
1758629489.142741,0.0
1758629489.2124903,0.0
1758629489.280277,0.2
1758629489.3657625,0.2
1758629489.434106,0.2
1758629489.5065975,0.2
1758629489.5743222,0.2
1758629489.6591985,0.2
1758629489.725303,0.2
1758629489.7922044,0.2
1758629489.8611038,0.2
1758629489.926157,0.2
1758629489.9936056,0.2
1758629490.0692947,0.2
1758629490.1400008,0.2
1758629490.208678,0.2
1758629490.2789338,0.2
1758629490.351781,0.2
1758629490.4300241,0.4
1758629490.5082908,0.4
1758629490.5857832,0.4
1758629490.6588907,0.4
1758629490.737167,0.4
1758629490.8306227,0.4
1758629490.917585,0.4
1758629490.9976206,0.4
1758629491.081678,0.4
1758629491.1625333,0.4
1758629491.2314277,0.4
1758629491.3198988,0.4
1758629491.40342,0.4
1758629491.4890058,0.4
1758629491.5737326,0.4
1758629491.6510975,0.4
1758629491.7427795,0.4
1758629491.8279762,0.4
1758629491.9120994,0.4
1758629491.994723,0.4
1758629492.078193,0.4
1758629492.1468225,0.4
1758629492.2349048,0.4
1758629492.3113363,0.4
1758629492.3971906,0.4
1758629492.4931095,0.4
1758629492.5690875,0.4
1758629492.6386917,0.4
1758629492.7235591,0.4
1758629492.8044062,0.4
1758629492.8710365,0.4
1758629492.9519224,0.4
1758629493.0253947,0.4
1758629493.0994363,0.4
1758629493.194045,0.4
1758629493.2745416,0.4
1758629493.3453708,0.4
1758629493.4113817,0.4
1758629493.485752,0.4
1758629493.5658045,0.4
1758629493.6274877,0.4
1758629493.6974316,0.4
1758629493.768399,0.25
1758629493.8543334,0.25
1758629493.9369352,0.25
1758629494.0151622,0.25
1758629494.0864482,0.25
1758629494.1567724,0.25
1758629494.2192943,0.25
1758629494.2929153,0.25
1758629494.3792033,0.25
1758629494.4567904,0.25
1758629494.5284178,0.25
1758629494.6131346,0.25
1758629494.694923,0.25
1758629494.764853,0.25
1758629494.8412464,0.25
1758629494.9129577,0.25
1758629494.9880137,0.25
1758629495.0552423,0.25
1758629495.1263237,0.25
1758629495.1911726,0.25
1758629495.2639449,0.25
1758629495.3260875,0.4
1758629495.3956387,0.4
1758629495.4613714,0.4
1758629495.5389185,0.4
1758629495.6134624,0.4
1758629495.680913,0.4
1758629495.7721941,0.4
1758629495.8369706,0.4
1758629495.921574,0.4
1758629495.9841137,0.4
1758629496.0569828,0.4
1758629496.1211925,0.4
1758629496.1914558,0.4
1758629496.2534537,0.4
1758629496.3247006,0.4
1758629496.393533,0.4
1758629496.4606402,0.4
1758629496.532561,0.4
1758629496.6163197,0.4
1758629496.6972718,0.4
1758629496.77118,0.4
1758629496.8373046,0.4
1758629496.9043293,0.4
1758629496.9746861,0.4
1758629497.0459988,0.4
1758629497.1265912,0.4
1758629497.1970744,0.4
1758629497.2719917,0.4
1758629497.3412504,0.4
1758629497.4072323,0.4
1758629497.4744153,0.4
1758629497.5412424,0.4
1758629497.6132655,0.4
1758629497.6978984,0.4
1758629497.7688494,0.4
1758629497.839054,0.5
1758629497.925985,0.5
1758629497.9922485,0.5
1758629498.0679657,0.5
1758629498.1405637,0.5
1758629498.2124805,0.5
1758629498.2919397,0.5
1758629498.3628314,0.5
1758629498.4485574,0.5
1758629498.5311513,0.5
1758629498.5969424,0.5
1758629498.6651742,0.5
1758629498.7339287,0.5
1758629498.8067818,0.5
1758629498.8742957,0.5
1758629498.9397438,0.5
1758629499.0059235,0.5
1758629499.0762317,0.5
1758629499.1438665,0.5
1758629499.2098024,0.5
1758629499.2797196,0.5
1758629499.36697,0.5
1758629499.450853,0.5
1758629499.5337496,0.5
1758629499.616373,0.5
1758629499.6990666,0.5
1758629499.7856379,0.5
1758629499.8625274,0.5
1758629499.932089,0.5
1758629500.0142465,0.5
1758629500.0844054,0.5
1758629500.1631591,0.5
1758629500.2386072,0.5
1758629500.308245,0.5
1758629500.3856363,0.5
1758629500.4601398,0.5
1758629500.533881,0.5
1758629500.615388,0.5
1758629500.6811135,0.5
1758629500.747156,0.5
1758629500.8176274,0.5
1758629500.8951616,0.5
1758629500.969604,0.35
1758629501.0360296,0.5
1758629501.1030328,0.35
1758629501.1760612,0.35
1758629501.250755,0.35
1758629501.3162491,0.35
1758629501.3866625,0.35
1758629501.4692323,0.35
1758629501.536132,0.35
1758629501.620829,0.35
1758629501.6894178,0.35
1758629501.773518,0.35
1758629501.8489783,0.35
1758629501.9301114,0.35
1758629502.0036895,0.35
1758629502.069114,0.35
1758629502.1349173,0.35
1758629502.2015498,0.35
1758629502.286157,0.35
1758629502.3571806,0.35
1758629502.422716,0.35
1758629502.4922729,0.5
1758629502.5659382,0.5
1758629502.632505,0.5
1758629502.710578,0.5
1758629502.8003163,0.5
1758629502.8692722,0.5
1758629502.9360743,0.5
1758629503.0025682,0.5
1758629503.0697458,0.5
1758629503.1374726,0.65
1758629503.2154922,0.65
1758629503.292661,0.65
1758629503.3673387,0.65
1758629503.4532132,0.65
1758629503.5357442,0.65
1758629503.6010137,0.65
1758629503.6680672,0.65
1758629503.7439806,0.65
1758629503.8269012,0.65
1758629503.8928893,0.65
1758629503.9600954,0.65
1758629504.0316253,0.65
1758629504.1065114,0.65
1758629504.1858966,0.65
1758629504.2524354,0.65
1758629504.3196487,0.65
1758629504.392471,0.65
1758629504.458584,0.65
1758629504.531332,0.65
1758629504.6038175,0.65
1758629504.677316,0.65
1758629504.7388482,0.65
1758629504.794689,0.65
1758629504.8694627,0.65
1758629504.928054,0.65
1758629504.9907444,0.65
1758629505.070839,0.65
1758629505.1374395,0.65
1758629505.2042224,0.65
1758629505.2733479,0.65
1758629505.336257,0.65
1758629505.4090462,0.65
1758629505.479388,0.65
1758629505.5367565,0.65
1758629505.6086085,0.65
1758629505.677183,0.65
1758629505.7288537,0.65
1758629505.8101294,0.65
1758629505.8736994,0.65
1758629505.941228,0.65
1758629506.009126,0.65
1758629506.06965,0.65
1758629506.1352553,0.65
1758629506.2032905,0.65
1758629506.2659845,0.65
1758629506.3415625,0.65
1758629506.411485,0.65
1758629506.472542,0.65
1758629506.5307329,0.65
1758629506.6031992,0.65
1758629506.6733305,0.65
1758629506.7389948,0.65
1758629506.808338,0.65
1758629506.875647,0.65
1758629506.944959,0.65
1758629507.009856,0.65
1758629507.0784278,0.65
1758629507.1468637,0.65
1758629507.2129042,0.65
1758629507.2831283,0.65
1758629507.351685,0.65
1758629507.4171636,0.65
1758629507.48245,0.65
1758629507.540256,0.65
1758629507.6074843,0.65
1758629507.683816,0.65
1758629507.7522125,0.65
1758629507.8205824,0.65
1758629507.886768,0.65
1758629507.9526699,0.65
1758629508.0195532,0.65
1758629508.07615,0.65
1758629508.1521027,0.65
1758629508.2222173,0.65
1758629508.3007436,0.5
1758629508.3724024,0.65
1758629508.4420564,0.65
1758629508.5092988,0.65
1758629508.561405,0.65
1758629508.642582,0.65
1758629508.711327,0.65
1758629508.7742803,0.65
1758629508.8409421,0.65
1758629508.9103775,0.65
1758629508.9762094,0.65
1758629509.0472581,0.65
1758629509.1112301,0.65
1758629509.1767495,0.65
1758629509.2450523,0.65
1758629509.312193,0.65
1758629509.3840818,0.65
1758629509.4444077,0.65
1758629509.5089025,0.65
1758629509.5651588,0.65
1758629509.641376,0.65
1758629509.7081704,0.5
1758629509.779265,0.65
1758629509.8418825,0.65
1758629509.9145472,0.65
1758629509.98044,0.65
1758629510.0488243,0.65
1758629510.114512,0.65
1758629510.182519,0.65
1758629510.2481093,0.65
1758629510.3148625,0.65
1758629510.3669221,0.65
1758629510.4415283,0.65
1758629510.506062,0.65
1758629510.5832946,0.65
1758629510.649963,0.65
1758629510.7182584,0.65
1758629510.7835517,0.65
1758629510.8371744,0.65
1758629510.9262328,0.65
1758629510.9894783,0.65
1758629511.0540812,0.65
1758629511.121579,0.65
1758629511.18976,0.65
1758629511.255514,0.65
1758629511.311876,0.65
1758629511.3907337,0.65
1758629511.455304,0.65
1758629511.5256615,0.65
1758629511.5897994,0.65
1758629511.65967,0.65
1758629511.7289236,0.65
1758629511.7968376,0.65
1758629511.853477,0.65
1758629511.9328651,0.65
1758629511.9886053,0.65
1758629512.0723844,0.65
1758629512.143269,0.65
1758629512.2091537,0.65
1758629512.2790728,0.65
1758629512.3453145,0.65
1758629512.4228446,0.65
1758629512.4872272,0.65
1758629512.5570252,0.65
1758629512.6190224,0.65
1758629512.6823387,0.65
1758629512.7586365,0.65
1758629512.8400435,0.65
1758629512.9090185,0.65
1758629512.977414,0.65
1758629513.0434308,0.65
1758629513.1168807,0.65
1758629513.1939337,0.65
1758629513.2673643,0.65
1758629513.3290505,0.65
1758629513.411743,0.65
1758629513.4804854,0.65
1758629513.5473442,0.65
1758629513.61287,0.65
1758629513.670968,0.65
1758629513.7487314,0.65
1758629513.8150842,0.65
1758629513.8846688,0.65
1758629513.9501376,0.65
1758629514.016293,0.65
1758629514.0836496,0.65
1758629514.148854,0.65
1758629514.2159996,0.65
1758629514.2853508,0.65
1758629514.3495486,0.65
1758629514.4167266,0.65
1758629514.4850404,0.65
1758629514.549054,0.65
1758629514.6156554,0.65
1758629514.684027,0.65
1758629514.7487283,0.65
1758629514.81824,0.65
1758629514.8851302,0.65
1758629514.947148,0.65
1758629515.0148225,0.65
1758629515.0874941,0.65
1758629515.1383226,0.65
1758629515.2155304,0.65
1758629515.2859917,0.65
1758629515.3498561,0.65
1758629515.4200432,0.65
1758629515.4870589,0.65
1758629515.5573719,0.65
1758629515.6221395,0.65
1758629515.6934276,0.65
1758629515.7569923,0.65
1758629515.8284292,0.65
1758629515.909414,0.65
1758629515.9745426,0.65
1758629516.0475786,0.65
1758629516.1131573,0.65
1758629516.1793244,0.65
1758629516.2455943,0.65
1758629516.3135185,0.65
1758629516.3804197,0.65
1758629516.4489794,0.65
1758629516.5187926,0.65
1758629516.58396,0.65
1758629516.6525636,0.65
1758629516.7244885,0.65
1758629516.7884746,0.65
1758629516.853409,0.65
1758629516.9170895,0.65
1758629516.9835634,0.65
1758629517.0516741,0.65
1758629517.1188943,0.65
1758629517.1866868,0.65
1758629517.2538269,0.65
1758629517.3251698,0.65
1758629517.3888721,0.65
1758629517.4535477,0.65
1758629517.5243316,0.65
1758629517.5889032,0.65
1758629517.6583254,0.65
1758629517.727422,0.65
1758629517.7926679,0.65
1758629517.8581736,0.65
1758629517.9251034,0.65
1758629517.9934487,0.65
1758629518.0624235,0.65
1758629518.133307,0.65
1758629518.1894333,0.65
1758629518.2613866,0.65
1758629518.328159,0.65
1758629518.3954394,0.65
1758629518.463513,0.65
1758629518.5271797,0.65
1758629518.598928,0.65
1758629518.6625,0.65
1758629518.721434,0.65
1758629518.7972174,0.65
1758629518.868901,0.65
1758629518.9318106,0.65
1758629518.9973626,0.65
1758629519.066191,0.65
1758629519.1279314,0.65
1758629519.1961253,0.65
1758629519.2703614,0.65
1758629519.3275557,0.65
1758629519.4039094,0.65
1758629519.4699583,0.65
1758629519.5271347,0.65
1758629519.6068866,0.65
1758629519.6721363,0.65
1758629519.7418299,0.65
1758629519.808832,0.65
1758629519.8711505,0.65
1758629519.943368,0.65
1758629520.008487,0.65
1758629520.0811212,0.65
1758629520.147802,0.65
1758629520.229006,0.65
1758629520.292366,0.65
1758629520.3644655,0.65
1758629520.4569702,0.65
1758629520.5464292,0.65
1758629520.6385245,0.65
1758629520.719003,0.65
1758629520.8046691,0.65
1758629520.8921785,0.65
1758629520.9957373,0.65
1758629521.074312,0.65
1758629521.152453,0.65
1758629521.238158,0.65
1758629521.3155475,0.65
1758629521.3994281,0.65
1758629521.4854734,0.65
1758629521.5587852,0.65
1758629521.6422617,0.65
1758629521.7036831,0.65
1758629521.771455,0.65
1758629521.8411398,0.65
1758629521.9027364,0.65
1758629521.9731333,0.65
1758629522.0445342,0.65
1758629522.106548,0.65
1758629522.1751883,0.65
1758629522.2336192,0.65
1758629522.2972612,0.65
1758629522.3768623,0.65
1758629522.4443264,0.65
1758629522.508772,0.65
1758629522.58079,0.65
1758629522.6434445,0.65
1758629522.7117696,0.65
1758629522.777399,0.65
1758629522.8446403,0.65
1758629522.9085832,0.65
1758629522.9791083,0.65
1758629523.0418875,0.65
1758629523.1086636,0.65
1758629523.1796865,0.65
1758629523.2463884,0.65
1758629523.3097463,0.65
1758629523.3794353,0.65
1758629523.449516,0.65
1758629523.5179007,0.65
1758629523.5719955,0.65
1758629523.659314,0.65
1758629523.7182794,0.65
1758629523.7903197,0.5
1758629523.852145,0.5
1758629523.920454,0.5
1758629523.9887342,0.5
1758629524.0560856,0.5
1758629524.121704,0.5
1758629524.1886702,0.5
1758629524.2460048,0.5
1758629524.32274,0.5
1758629524.3891182,0.5
1758629524.458848,0.5
1758629524.5245545,0.5
1758629524.5904286,0.5
1758629524.6600266,0.5
1758629524.7260952,0.65
1758629524.791638,0.65
1758629524.861462,0.65
1758629524.9333158,0.65
1758629524.9951699,0.65
1758629525.0612082,0.65
1758629525.133174,0.65
1758629525.1969585,0.65
1758629525.2641578,0.65
1758629525.328301,0.65
1758629525.3949897,0.65
1758629525.4628406,0.65
1758629525.5287044,0.65
1758629525.5969648,0.65
1758629525.6578872,0.65
1758629525.7211108,0.65
1758629525.7945535,0.65
1758629525.8648212,0.65
1758629525.9345188,0.65
1758629525.9967391,0.65
1758629526.0667684,0.65
1758629526.1318314,0.65
1758629526.1994653,0.65
1758629526.2657795,0.65
1758629526.3329425,0.65
1758629526.4028497,0.65
1758629526.480094,0.65
1758629526.548078,0.65
1758629526.6165876,0.65
1758629526.6834862,0.65
1758629526.749857,0.65
1758629526.8184497,0.65
1758629526.8878381,0.65
1758629526.949983,0.65
1758629527.0170882,0.65
1758629527.097426,0.65
1758629527.1540732,0.65
1758629527.217205,0.65
1758629527.303859,0.65
1758629527.3626857,0.65
1758629527.4251633,0.65
1758629527.497504,0.65
1758629527.5599203,0.65
1758629527.621014,0.65
1758629527.697122,0.65
1758629527.7651937,0.65
1758629527.8310654,0.65
1758629527.8966227,0.65
1758629527.9630587,0.65
1758629528.021216,0.65
1758629528.0947573,0.65
1758629528.1623964,0.65
1758629528.2315636,0.65
1758629528.299001,0.65
1758629528.3624785,0.65
1758629528.4328864,0.65
1758629528.4841676,0.65
1758629528.5631275,0.65
1758629528.6298337,0.65
1758629528.6953738,0.65
1758629528.7616868,0.65
1758629528.8314807,0.65
1758629528.895425,0.65
1758629528.965414,0.65
1758629529.0331328,0.65
1758629529.0986114,0.65
1758629529.1662533,0.65
1758629529.2356994,0.65
1758629529.2977397,0.65
1758629529.3616774,0.65
1758629529.4343417,0.65
1758629529.4957619,0.65
1758629529.5618527,0.65
1758629529.63238,0.65
1758629529.6977975,0.65
1758629529.7667649,0.65
1758629529.833312,0.65
1758629529.9004502,0.65
1758629529.9722245,0.65
1758629530.0375779,0.65
1758629530.091493,0.65
1758629530.1669245,0.65
1758629530.2342935,0.65
1758629530.2949557,0.65
1758629530.365155,0.65
1758629530.429321,0.65
1758629530.4954276,0.65
1758629530.5660875,0.65
1758629530.6277134,0.65
1758629530.6845202,0.65
1758629530.7631361,0.65
1758629530.8279808,0.65
1758629530.8962889,0.65
1758629530.9655404,0.65
1758629531.0315335,0.65
1758629531.0971563,0.65
1758629531.1651921,0.65
1758629531.232573,0.65
1758629531.300064,0.65
1758629531.3516853,0.65
1758629531.4213824,0.65
1758629531.5046706,0.65
1758629531.5686662,0.65
1758629531.6330764,0.65
1758629531.697109,0.65
1758629531.7631133,0.65
1758629531.8309627,0.65
1758629531.9009385,0.65
1758629531.9655592,0.65
1758629532.0341535,0.65
1758629532.1030421,0.65
1758629532.166694,0.65
1758629532.2299485,0.65
1758629532.2989538,0.65
1758629532.3513842,0.65
1758629532.4380562,0.65
1758629532.4988854,0.65
1758629532.5641115,0.65
1758629532.632363,0.65
1758629532.698632,0.65
1758629532.7654347,0.65
1758629532.835962,0.65
1758629532.9011135,0.65
1758629532.9673555,0.65
1758629533.0402286,0.65
1758629533.0988662,0.65
1758629533.1666238,0.65
1758629533.2249553,0.65
1758629533.3003252,0.65
1758629533.3676996,0.65
1758629533.4348795,0.65
1758629533.5014074,0.65
1758629533.5713084,0.65
1758629533.6401772,0.65
1758629533.7035744,0.65
1758629533.7694874,0.5
1758629533.8379815,0.5
1758629533.9056923,0.5
1758629533.9704401,0.5
1758629534.0386727,0.5
1758629534.1046793,0.5
1758629534.1668277,0.5
1758629534.2352092,0.5
1758629534.3045182,0.5
1758629534.3682816,0.5
1758629534.433096,0.5
1758629534.4981601,0.5
1758629534.5706804,0.5
1758629534.6323328,0.5
1758629534.7008576,0.5
1758629534.7702937,0.5
1758629534.8354678,0.5
1758629534.904857,0.5
1758629534.9687214,0.5
1758629535.037221,0.5
1758629535.0967665,0.5
1758629535.1747103,0.5
1758629535.2408087,0.5
1758629535.294317,0.5
1758629535.3630111,0.5
1758629535.4402974,0.5
1758629535.5097816,0.5
1758629535.577015,0.5
1758629535.6432395,0.5
1758629535.7097821,0.5
1758629535.7780697,0.5
1758629535.844375,0.5
1758629535.9120865,0.5
1758629535.978542,0.5
1758629536.0453935,0.5
1758629536.115865,0.5
1758629536.1774528,0.5
1758629536.2434037,0.5
1758629536.3085573,0.5
1758629536.3753076,0.5
1758629536.4447858,0.5
1758629536.5170634,0.5
1758629536.5809805,0.5
1758629536.6468494,0.5
1758629536.7136846,0.5
1758629536.7730849,0.5
1758629536.8480613,0.5
1758629536.914035,0.5
1758629536.9831533,0.5
1758629537.0498528,0.5
1758629537.116432,0.5
1758629537.1845667,0.5
1758629537.2350414,0.5
1758629537.3183515,0.5
1758629537.3822699,0.5
1758629537.443578,0.5
1758629537.5161738,0.5
1758629537.5838146,0.5
1758629537.6483548,0.5
1758629537.716127,0.5
1758629537.7832906,0.5
1758629537.8505502,0.5
1758629537.9024987,0.5
1758629537.986012,0.5
1758629538.0553024,0.5
1758629538.1231098,0.5
1758629538.191075,0.5
1758629538.2606552,0.5
1758629538.3251367,0.5
1758629538.3880892,0.5
1758629538.4554675,0.5
1758629538.5225654,0.5
1758629538.594325,0.5
1758629538.66169,0.5
1758629538.7257087,0.5
1758629538.7899513,0.5
1758629538.8551753,0.5
1758629538.9220607,0.5
1758629538.9887223,0.5
1758629539.0539367,0.5
1758629539.1252136,0.5
1758629539.191903,0.5
1758629539.2579405,0.5
1758629539.3226328,0.5
1758629539.3900657,0.5
1758629539.4571424,0.5
1758629539.5316718,0.5
1758629539.5906909,0.5
1758629539.6587293,0.5
1758629539.7261584,0.5
1758629539.7835226,0.5
1758629539.8623934,0.5
1758629539.9286559,0.5
1758629539.9936163,0.5
1758629540.063443,0.5
1758629540.1276407,0.5
1758629540.198339,0.5
1758629540.266972,0.5
1758629540.3286927,0.5
1758629540.3992512,0.5
1758629540.47273,0.5
1758629540.551696,0.5
1758629540.6163042,0.5
1758629540.6803095,0.5
1758629540.7543669,0.5
1758629540.8291285,0.5
1758629540.8969889,0.5
1758629540.9681942,0.5
1758629541.05484,0.5
1758629541.1214898,0.5
1758629541.205935,0.5
1758629541.2658818,0.5
1758629541.331871,0.5
1758629541.398202,0.5
1758629541.4658854,0.5
1758629541.5316432,0.5
1758629541.6009402,0.5
1758629541.6671286,0.5
1758629541.7358034,0.5
1758629541.8036435,0.5
1758629541.87563,0.5
1758629541.9363568,0.5
1758629542.0014884,0.5
1758629542.0766091,0.5
1758629542.1532848,0.5
1758629542.2220116,0.5
1758629542.2884705,0.5
1758629542.3547873,0.5
1758629542.420285,0.5
1758629542.4878614,0.5
1758629542.5542192,0.5
1758629542.6125698,0.5
1758629542.6861434,0.5
1758629542.7380497,0.5
1758629542.8184342,0.5
1758629542.8878112,0.5
1758629542.9540112,0.5
1758629543.0192776,0.5
1758629543.085025,0.5
1758629543.1612678,0.5
1758629543.2353938,0.5
1758629543.302029,0.5
1758629543.370137,0.5
1758629543.4380984,0.5
1758629543.5046704,0.5
1758629543.575227,0.5
1758629543.6420245,0.5
1758629543.7042227,0.5
1758629543.7667565,0.65
1758629543.8326116,0.65
1758629543.8942358,0.65
1758629543.9666915,0.65
1758629544.0365057,0.65
1758629544.100916,0.65
1758629544.168819,0.65
1758629544.2385774,0.65
1758629544.3065407,0.65
1758629544.3726661,0.65
1758629544.4374855,0.65
1758629544.503497,0.65
1758629544.571307,0.65
1758629544.6389363,0.65
1758629544.7077756,0.65
1758629544.7733731,0.65
1758629544.8401468,0.65
1758629544.91212,0.65
1758629544.9760804,0.65
1758629545.0395346,0.65
1758629545.1110694,0.65
1758629545.1819031,0.65
1758629545.2422082,0.65
1758629545.3090913,0.65
1758629545.3717442,0.65
1758629545.4444911,0.65
1758629545.5135424,0.65
1758629545.5812914,0.65
1758629545.6494532,0.65
1758629545.7184823,0.65
1758629545.783377,0.65
1758629545.8462243,0.65
1758629545.915693,0.65
1758629545.9840674,0.65
1758629546.051186,0.65
1758629546.1198018,0.65
1758629546.1891236,0.65
1758629546.2580414,0.65
1758629546.323133,0.65
1758629546.389169,0.65
1758629546.4551718,0.65
1758629546.5254257,0.65
1758629546.5855634,0.65
1758629546.6584098,0.65
1758629546.7251174,0.65
1758629546.7933457,0.65
1758629546.8470252,0.65
1758629546.9244843,0.65
1758629546.9932678,0.65
1758629547.058783,0.65
1758629547.1275575,0.65
1758629547.1824067,0.65
1758629547.2514913,0.65
1758629547.3208246,0.65
1758629547.3982506,0.65
1758629547.4641747,0.65
1758629547.5411339,0.65
1758629547.6084146,0.65
1758629547.6760504,0.65
1758629547.7438502,0.65
1758629547.8286576,0.65
1758629547.8940568,0.65
1758629547.9632475,0.65
1758629548.0378373,0.65
1758629548.1000621,0.65
1758629548.1724908,0.65
1758629548.2504146,0.65
1758629548.3153234,0.65
1758629548.3865163,0.65
1758629548.4466093,0.65
1758629548.5216274,0.65
1758629548.5888436,0.65
1758629548.6581254,0.65
1758629548.7216575,0.65
1758629548.7907352,0.65
1758629548.853607,0.65
1758629548.9281294,0.65
1758629548.9973059,0.65
1758629549.063933,0.65
1758629549.1361935,0.65
1758629549.2041316,0.65
1758629549.26834,0.65
1758629549.3339136,0.65
1758629549.403376,0.65
1758629549.469617,0.65
1758629549.534487,0.65
1758629549.6101694,0.65
1758629549.678718,0.65
1758629549.7392502,0.65
1758629549.8074071,0.65
1758629549.8731513,0.65
1758629549.9393651,0.65
1758629550.010238,0.65
1758629550.0766404,0.65
1758629550.148178,0.65
1758629550.2164183,0.65
1758629550.2752182,0.65
1758629550.3551438,0.65
1758629550.4218326,0.65
1758629550.4906487,0.65
1758629550.5582767,0.65
1758629550.626548,0.65
1758629550.6943524,0.65
1758629550.759918,0.65
1758629550.8286433,0.65
1758629550.898754,0.65
1758629550.9682465,0.65
1758629551.033097,0.65
1758629551.0975611,0.65
1758629551.1698234,0.65
1758629551.2366908,0.65
1758629551.2990305,0.65
1758629551.3629675,0.65
1758629551.4329956,0.65
1758629551.4963262,0.65
1758629551.5617554,0.65
1758629551.6281407,0.65
1758629551.686066,0.65
1758629551.7664652,0.65
1758629551.8276622,0.65
1758629551.8958519,0.65
1758629551.9648657,0.65
1758629552.0319424,0.65
1758629552.0864935,0.65
1758629552.1486113,0.65
1758629552.22809,0.65
1758629552.2939498,0.65
1758629552.3611495,0.65
1758629552.4281418,0.65
1758629552.4909575,0.65
1758629552.5570853,0.65
1758629552.6278448,0.65
1758629552.6846673,0.65
1758629552.7657347,0.65
1758629552.8320668,0.65
1758629552.898436,0.65
1758629552.9669185,0.65
1758629553.0323892,0.65
1758629553.099742,0.65
1758629553.1723323,0.65
1758629553.2268276,0.65
1758629553.3090165,0.65
1758629553.3693945,0.65
1758629553.4408355,0.65
1758629553.5066793,0.65
1758629553.5740736,0.65
1758629553.639015,0.65
1758629553.693143,0.65
1758629553.7750242,0.65
1758629553.8245933,0.65
1758629553.912609,0.65
1758629553.9727888,0.65
1758629554.040165,0.65
1758629554.107169,0.65
1758629554.174263,0.65
1758629554.2445176,0.65
1758629554.3080192,0.65
1758629554.3745232,0.65
1758629554.4406052,0.65
1758629554.5092123,0.65
1758629554.5747256,0.65
1758629554.6508348,0.65
1758629554.7172003,0.65
1758629554.783047,0.65
1758629554.8498871,0.65
1758629554.9219859,0.65
1758629554.9870412,0.65
1758629555.0453987,0.65
1758629555.1160023,0.65
1758629555.1897378,0.65
1758629555.2606778,0.65
1758629555.3275657,0.5
1758629555.3939219,0.65
1758629555.4619765,0.65
1758629555.5305367,0.5
1758629555.597351,0.65
1758629555.664459,0.65
1758629555.734276,0.65
1758629555.7987955,0.65
1758629555.8707333,0.8
1758629555.942032,0.8
1758629556.0093377,0.8
1758629556.0763423,0.8
1758629556.142719,0.8
1758629556.2136517,0.8
1758629556.2767828,0.8
1758629556.3415525,0.8
1758629556.410702,0.8
1758629556.4785066,0.8
1758629556.54356,0.8
1758629556.6123664,0.8
1758629556.679896,0.8
1758629556.746182,0.8
1758629556.814274,0.8
1758629556.879584,0.9500000000000001
1758629556.946515,0.9500000000000001
1758629557.0149934,0.9500000000000001
1758629557.0894873,0.9500000000000001
1758629557.150679,0.9500000000000001
1758629557.2338402,0.9500000000000001
1758629557.2952116,0.9500000000000001
1758629557.3692849,0.9500000000000001
1758629557.4289844,0.9500000000000001
1758629557.497142,0.9500000000000001
1758629557.564473,0.9500000000000001
1758629557.6322634,0.9500000000000001
1758629557.698407,0.9500000000000001
1758629557.7645562,0.9500000000000001
1758629557.8326545,0.9500000000000001
1758629557.897788,0.9500000000000001
1758629557.9637184,0.9500000000000001
